가맹점명,사용가능지역화폐,시도명,시군구명,소재지도로명주소,소재지지번주소,업종명,주요상품,전화번호,데이터기준일자
필라테스 휴,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고봉로 315 반석빌딩 3층 필라테스휴,,문화/체육,,,2025-06-10
능률주니어랩영어교습소,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 동서로43길 29 2층1호,,기술/기능 교육,,,2025-06-10
하모니피아노학원,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 무왕로26길 34 동아1차 상가 201호 하모니피아노학원,,기술/기능 교육,,,2025-06-10
헤어살롱 작업실,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고봉로 251 2층,,생활/리빙,,,2025-06-10
명진옥,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 중앙로17길 23 명진옥,,음식점/식음료업,,,2025-06-10
먹고갈래(차.밥.술),익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 인북로4길 52-1 1층 먹고갈래,,음식점/식음료업,,,2025-06-10
1도씨맥주 부송점,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 선화로73길 9 109동 B202호 1도씨맥주 부송점,,음식점/식음료업,,,2025-06-10
남부장여관,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 인북로1길 22 (인화동1가),,여행/숙박,,,2025-06-10
루비주유소,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 선화로 601,,자동차/주유,,,2025-06-10
리틀아메리카학원,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 고봉로18길 61, 4층 예닮음악학원 (영등동)",,외국어/언어,,,2025-06-10
농업회사법인(유)금마루,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 동천로 49-7 (동산동),,식자재/유통,,,2025-06-10
신성부엌가구,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 오동1길 70 신성부엌가구,,가구/인테리어,,,2025-06-10
다락,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 군익로6길 14 (송학동),,음식점/식음료업,,,2025-06-10
남부전기조명,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 황등면 황등로 57 에코루멘스2호점,,건축/철물,,,2025-06-10
배내과의원,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 황금로 6-1, 배내과의원 (황등리)",,보건/복지,,,2025-06-10
학생생활관빨래방,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 익산대로 460 (신용동),,생활/리빙,,,2025-06-10
블랙야크 송학점,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 오산면 무왕로2길 288 블랙야크 송학점,,문화/체육,,,2025-06-10
(유)엠케이골드,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 산단구평길 142-41, 201호 (구평리,주얼리직접산업센터)",,식자재/유통,,,2025-06-10
J 네일아트,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 무왕로16길 30 상가1층J네일아트,,생활/리빙,,,2025-06-10
센트럴이비인후과의원,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 선화로 88 1층 센트럴 이비인후과 의원,,보건/복지,,,2025-06-10
태극태권도장,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 배산로3길 34 3층 태극태권도,,기술/기능 교육,,,2025-06-10
로얄자카르타부송점,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 궁동로 143 로얄자카르타,,음식점/식음료업,,,2025-06-10
우리동네 미용실,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 오산로 25, 2층 (오산리)",,생활/리빙,,,2025-06-10
솔내음,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 아리랑로 33 (서고도리),,음식점/식음료업,,,2025-06-10
만다리,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 함열읍 와리길 7-16 만다리,,음식점/식음료업,,,2025-06-10
야채나라,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 중앙로3길 42 야채나라,,식자재/유통,,,2025-06-10
믿음계란,익산다이로움카드,전북특별자치도,익산시,,전북특별자치도 익산시 남중동 12-6번지,식자재/유통,,,2025-06-10
에이스태권도,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 동서로51길 56 에이스태권도 2층,,기술/기능 교육,,,2025-06-10
박사약국,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 무왕로 965 박사약국,,보건/복지,,,2025-06-10
국수나무(약촌오거리점),익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 약촌로 162 1층 103호 국수나무,,음식점/식음료업,,,2025-06-10
알로하플라워샵,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 신동로 101 알로하플라워,,생활/리빙,,,2025-06-10
성공회수산,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 약촌로 233 (영등동),,음식점/식음료업,,,2025-06-10
풍년식품,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 동서로23길 12 1,,식자재/유통,,,2025-06-10
모현큰약국,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 선화로 65 1층,,보건/복지,,,2025-06-10
제3교실수학학원,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고현로7길 4 202호,,입시/교습학원,,,2025-06-10
회담초담,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 부송1로 18, 2층 (어양동)",,음식점/식음료업,,,2025-06-10
닥터홍스치과의원,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 배산로 139 송하빌딩,304-2,닥터홍스치과의원",,보건/복지,,,2025-06-10
헤어해봄,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고현로14길 16-1 제일고층아파트상가 헤어해봄,,생활/리빙,,,2025-06-10
진영,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 목천로 376 진영갈비,,음식점/식음료업,,,2025-06-10
더블잇플러스,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 하나로13길 26 102동 103호,,문화/체육,,,2025-06-10
이리고등학교 매점,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 익산대로36길 35, 매점 (남중동,이리고등학교)",,식자재/유통,,,2025-06-10
푸드스토리,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 익산대로68길 51 상가 108호,,음식점/식음료업,,,2025-06-10
청운학원,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고봉로24길 38 401호,,입시/교습학원,,,2025-06-10
미장원,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 부송1로 84-1 (부송동),,생활/리빙,,,2025-06-10
금강키센타,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 무왕로4길 18-1 (신동),,생활/리빙,,,2025-06-10
헤라뷰티,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 함열읍 와리3길 22 헤라뷰티,,생활/리빙,,,2025-06-10
다옴,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 망성면 안성로 733 다옴,,음식점/식음료업,,,2025-06-10
카페인워시 익산지점,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 서동로 511 카폐인워시 익산지점,,자동차/주유,,,2025-06-10
뮤직아르떼,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고봉로20길 15 뮤직아르떼,,기술/기능 교육,,,2025-06-10
옥실농원,익산다이로움카드,전북특별자치도,익산시,,전북특별자치도 익산시 낭산면 구평리 오룡리 산 192,생활/리빙,,,2025-06-10
부안쌀상회,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 신동로 84 (남중동),,식자재/유통,,,2025-06-10
예홍,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 인북로 324-28 예홍,,식자재/유통,,,2025-06-10
"미래출판기획,미래통신정보",익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 서동로5길 9, 2층 허브여행사 (주현동)",,생활/리빙,,,2025-06-10
명성커텐지업사,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 함열로 80-1 (와리),,가구/인테리어,,,2025-06-10
다현유통,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 증보들길 102-10 (천서리),,식자재/유통,,,2025-06-10
고향정육점,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 금마면 미륵사지로1길 34,,식자재/유통,,,2025-06-10
금바다,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 주현로8길 41 1층,,음식점/식음료업,,,2025-06-10
신바람축산물센타,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 부송1로 55 신바람축산물센타,,식자재/유통,,,2025-06-10
익산원협141번,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 번영로1길 20 (목천동),,식자재/유통,,,2025-06-10
송병철개인과외,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 동서로63길 25 104-2204,,기술/기능 교육,,,2025-06-10
뮤즈헤어,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 선화로10길 24 101호,,생활/리빙,,,2025-06-10
움찬들영농조합법인,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 황금로 544-9 (간촌리),,식자재/유통,,,2025-06-10
아이에스팩,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 후암길 19-28 (흥암리),,생활/리빙,,,2025-06-10
오복왕순대,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 무왕로8길 29 오복식당,,음식점/식음료업,,,2025-06-10
우리가정의원,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 동천로7길 29 상가2층 우리가정의원,,보건/복지,,,2025-06-10
아민레이싱,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 삼기북길 113,(서두리)",,자동차/주유,,,2025-06-10
다온치과,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 서동로 140, 4층 (마동)",,보건/복지,,,2025-06-10
더블탑학원,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고봉로 270-13 3층,,입시/교습학원,,,2025-06-10
현플라워,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 궁동로2길 24 현플라워,,생활/리빙,,,2025-06-10
건어물,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 익산대로 1234-5 (율촌리),,식자재/유통,,,2025-06-10
아모레카운셀러,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 인북로 350 진빌딩5층,,가전/통신,,,2025-06-10
엠마스터수학원,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 궁동로 137 명보빌딩4층,,입시/교습학원,,,2025-06-10
아이플러스  태권도( 오산점 ),익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 오산면 선화로4길 42-3 2층 아이플러스태권도,,기술/기능 교육,,,2025-06-10
서동의료기,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 신동로 143 서동의료기,,보건/복지,,,2025-06-10
바른정 내과,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 선화로3길 17 4층401호 5층,,보건/복지,,,2025-06-10
수디자인,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 인북로 342 3층 수디자인,,디자인/인쇄,,,2025-06-10
에덴피아노 음악학원,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 부송1로 26 에덴피아노음악학원,,기술/기능 교육,,,2025-06-10
"안녕,피아노음악학원",익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 선화로69길 40 1층 안녕피아노음악학원,,기술/기능 교육,,,2025-06-10
신동카센타,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 익산대로68길 79 (신동),,자동차/주유,,,2025-06-10
공차 부송점,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 무왕로 1195, 1층 1226호 (부송동,포레나 익산 부송)",,음식점/식음료업,,,2025-06-10
토마토어학원,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 궁동로 145 행운빌딩2.3층,,외국어/언어,,,2025-06-10
샤론미용실,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 선화로 329 (마동),,생활/리빙,,,2025-06-10
바리스텔라 익산영등점,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고봉로32길 18 1층 바리스텔라,,음식점/식음료업,,,2025-06-10
물구나무심리상담센터,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 익산대로16길 24 (중앙동3가),,기타,,,2025-06-10
제이비컴퍼니,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 부송로8길 16 101호,,기타,,,2025-06-10
농기세상,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 황등면 화강암로 27 농기세상,,생활/리빙,,,2025-06-10
골목식당,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 익산대로 142-20 (중앙동2가),,음식점/식음료업,,,2025-06-10
제이엔피와이(J&PY)관 학원,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 무왕로13길 25 상가519동 205호,,입시/교습학원,,,2025-06-10
꼬맹이스토리,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 무왕로32길 83 기안101동201호,,의류/잡화,,,2025-06-10
스페이스앤라이프 스터디카페,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 부송로 71, 3층 (부송동)",,생활/리빙,,,2025-06-10
옥토키친,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 인북로64길 6, 1층 (신동)",,음식점/식음료업,,,2025-06-10
솜리커피학원,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 익산대로16길 24-1 2층 솜리커피학원,,기술/기능 교육,,,2025-06-10
천일정육점,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 배산로 95 에코르아파트 상가103호,,식자재/유통,,,2025-06-10
옥림김밥랜드,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 선화로13길 59 1층,,음식점/식음료업,,,2025-06-10
신주동베이커리,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 배산로 96 신주동베이커리,,음식점/식음료업,,,2025-06-10
수아머리방,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 동서로23길 56, 1층 (신동)",,생활/리빙,,,2025-06-10
브니엘테크,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 목천로2길 59 (인화동1가),,식자재/유통,,,2025-06-10
두발창조,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 선화로10길 8 두발창조,,생활/리빙,,,2025-06-10
쿨헤어시티,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 서동로8길 85 쿨헤어시티,,생활/리빙,,,2025-06-10
큰나무실용예술학원,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 궁동로 102 2층,,예술 교육,,,2025-06-10
윈썸커피,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 배산로3길 24-15 윈썸커피,,음식점/식음료업,,,2025-06-10
강정화헤어컬렉션,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 부송1로 110, 상가 105호 (부송동,오페라하우스아파트)",,생활/리빙,,,2025-06-10
호남에이스승마장,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 천서길 89 (오산리),,문화/체육,,,2025-06-10
더율 뷰티,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고봉로30길 17 더율뷰티,,의류/잡화,,,2025-06-10
우주노래방,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 선화로1길 16 5층,,문화/체육,,,2025-06-10
할리스커피 모현점,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 선화로3길 16-10 1층 할리스커피모현점,,음식점/식음료업,,,2025-06-10
왕등도수산,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 평동로12길 2 (동산동),,식자재/유통,,,2025-06-10
"예담커튼,인테리어",익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 망산길 61 (부송동),,의류/잡화,,,2025-06-10
컴포즈커피,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 부송1로 69, 1층 (부송동)",,음식점/식음료업,,,2025-06-10
(주)아리건설,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 평동로 501, 1층 (송학동)",,건축/철물,,,2025-06-10
원포인트영어학원,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 배산로3길 50 주아빌딩 4층,,입시/교습학원,,,2025-06-10
금강복집,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 서동로 100 금강복집,,음식점/식음료업,,,2025-06-10
다온편의점,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 오산면 선화2로 64-3 소매점1호,,식자재/유통,,,2025-06-10
돌체헤어아트,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 배산로 34-1 돌체헤어아트,,생활/리빙,,,2025-06-10
익산토종닭,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 하나로6길 6 익산토종닭,,음식점/식음료업,,,2025-06-10
용성들녘,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 용동로 391, 1층 (용성리)",,음식점/식음료업,,,2025-06-10
흥양어패럴,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 서동로 590, 301호 (석암동,에코파이버창업지원센터)",,식자재/유통,,,2025-06-10
썸네일,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 동서로49길 23-4 썸네일,,생활/리빙,,,2025-06-10
자연정가 양평해장국 함열점,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 함열읍 함낭로 517 1층,,음식점/식음료업,,,2025-06-10
선진프라자영등점,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고봉로34길 35 제일3차아파트 동편상가1층,,식자재/유통,,,2025-06-10
카페 이리당,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 무왕로 931 1층 이리당,,음식점/식음료업,,,2025-06-10
공감카페,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 무왕로26길 34 107호,,음식점/식음료업,,,2025-06-10
마한서점,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 무왕로17길 50,,생활/리빙,,,2025-06-10
퍼니텍,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 무왕로9길 35 107동 지하 101호,,가구/인테리어,,,2025-06-10
우리카클리닉,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 약촌로 31, 상가 101동 1층 108호 (금강동,대신쉐르빌)",,자동차/주유,,,2025-06-10
모모아띠(익산점),익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고봉로32길 9 1층 모모아띠,,의류/잡화,,,2025-06-10
42.195,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 서동로 9 1층,,음식점/식음료업,,,2025-06-10
기안정육점,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 무왕로32길 85 상가17-103,,식자재/유통,,,2025-06-10
시선 인테리어,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고봉로 12 (마동),,건축/철물,,,2025-06-10
리반제빵소,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고현로14길 53 ㅣ층,,음식점/식음료업,,,2025-06-10
블루그릴,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 익산대로58길 25 2층3층,,음식점/식음료업,,,2025-06-10
메종드JJ,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 동서로47길 22-23 (영등동),,가구/인테리어,,,2025-06-10
귀엽개,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 궁동로 84 귀엽개,,생활/리빙,,,2025-06-10
강산인테리어커텐,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고봉로 246 (영등동),,건축/철물,,,2025-06-10
로고스수학전문학원,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고봉로30길 22 하늘빌딩4층 로고스수학학원,,입시/교습학원,,,2025-06-10
한올헤어,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고봉로24길 9 한올헤어,,생활/리빙,,,2025-06-10
한진건설기계공업사,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 황등서로 95 (황등리),,의류/잡화,,,2025-06-10
스타일리쉬,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 부송1로 158 스타일리쉬,,생활/리빙,,,2025-06-10
스마일키즈,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 선화로8길 21 105호 스마일,,의류/잡화,,,2025-06-10
매쓰멘토수학학원,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 약촌로 211 2층 영등동,,입시/교습학원,,,2025-06-10
쿡s 요정,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 동서로21길 74 1층상가 쿡스요정,,음식점/식음료업,,,2025-06-10
달롱도르 원광대점,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 동서로19길 80-1 1층,,음식점/식음료업,,,2025-06-10
꿀꿀이음매,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 궁동로2길 12 (부송동),,음식점/식음료업,,,2025-06-10
여보게친구차나한잔먹음세,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 고봉로32길 36, 2층 201호 (영등동)",,음식점/식음료업,,,2025-06-10
마부마라탕,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 선화로3길 31-5, 101호 (모현동1가,명품빌딩)",,음식점/식음료업,,,2025-06-10
써브웨이 익산영등점,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 무왕로 1074, 1층 101호 (영등동,기업은행)",,음식점/식음료업,,,2025-06-10
한국태권도체육관,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 금마길 33 (동고도리),,기술/기능 교육,,,2025-06-10
프리마트,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 동서로11길 29 프리마트,,식자재/유통,,,2025-06-10
감나무가든,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 온천길 34 (온수리),,음식점/식음료업,,,2025-06-10
착한고기집,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 동서로61길 25 다다고깃집,,식자재/유통,,,2025-06-10
제이디자인(J DESING),익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고현로 15 (송학동),,문화/체육,,,2025-06-10
청담식품,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 인북로14길 3, 1층 (갈산동)",,식자재/유통,,,2025-06-10
비젼야채,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 인북로 259, A-35 (남중동,북부시장A동35호~36호)",,식자재/유통,,,2025-06-10
남부수도상사,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 인북로 33 남부수도상사,,건축/철물,,,2025-06-10
지에스25 원광대본점(상품권),익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 익산대로76길 107-2 (신용동),,기타,,,2025-06-10
원나잇,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 함열5길 26, 상가동 1층 105호 (와리,함열휴먼시아)",,음식점/식음료업,,,2025-06-10
카페수이,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 금마면 미륵사지로 191 2층 201호,,음식점/식음료업,,,2025-06-10
피크닉바이밀라코 익산1호점,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 무왕로11길 6-31 피크닉바이밀라코 익산1호점,,의류/잡화,,,2025-06-10
비타민하우스,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 동서로19길 74-2, 1동 303호 (신동,밀레니엄)",,건축/철물,,,2025-06-10
지에스25 원광대2호점,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 익산대로62길 30, 1층 (신동)",,식자재/유통,,,2025-06-10
시원한통증의학과,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 무왕로 1030 (영등동),,보건/복지,,,2025-06-10
건강사랑,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 동서로51길 15 (영등동),,의류/잡화,,,2025-06-10
돈쌈냉면,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 무왕로4길 8 2층 돈쌈냉면,,음식점/식음료업,,,2025-06-10
도프(DOPE),익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 배산로24길 10-11 2층 도프,,음식점/식음료업,,,2025-06-10
뉴메이크,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고봉로28길 7 뉴메이크 뷰티,,생활/리빙,,,2025-06-10
옷감,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 중앙로1길 20-1 옷감,,의류/잡화,,,2025-06-10
모던실용음악학원,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 부송1로 84-1 (부송동),,기술/기능 교육,,,2025-06-10
돼랑이네,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 서동로 85 1층 돼랑이네,,음식점/식음료업,,,2025-06-10
모자청과,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고봉로30길 17 영등동 제일1차아파트 상가.,,식자재/유통,,,2025-06-10
법무사황진성사무소,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 주현로 60 (주현동),,기타,,,2025-06-10
Lounge By The Glass,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 동서로63길 4 101호,,음식점/식음료업,,,2025-06-10
솜리뷰티랩,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 동서로21길 94-17 1층 104호,,생활/리빙,,,2025-06-10
모음스카이,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 선화로13길 31 (모현동1가),,기타,,,2025-06-10
유재 F&C,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 익산대로33길 82-11 (신용동),,식자재/유통,,,2025-06-10
익산원예농협 자재센터,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 용동면 돈다산길 236 익산원협 자재센터,,기타,,,2025-06-10
이편한치과의원,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 고봉로30길 10 이편한치과,,보건/복지,,,2025-06-10
머리헤어,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 동서로51길 23, 1층 대지부동산 (영등동)",,생활/리빙,,,2025-06-10
백제카프라자,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 궁동로 174 174,,자동차/주유,,,2025-06-10
(주)힘찬걸음,익산다이로움카드,전북특별자치도,익산시,"전북특별자치도 익산시 국가식품로 100 (광암리,식품벤처센터에프341호)",,식자재/유통,,,2025-06-10
장금이,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 함열읍 함낭로 482 장금이밥상,,음식점/식음료업,,,2025-06-10
아라,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 중앙로5길 24 1층,,의류/잡화,,,2025-06-10
하나로1급자동차공업사,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 하나로 543-12(어양동),,자동차/주유,,,2025-06-10
하늘나무,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 쌍능길 43-5 (석왕동),,생활/리빙,,,2025-06-10
파리바게뜨 익산함열점,익산다이로움카드,전북특별자치도,익산시,전북특별자치도 익산시 함열읍 함열중앙로 22 파리바게뜨 익산함열점,,음식점/식음료업,,,2025-06-10
